data,Cloud_cover,Wind_speed,Temperature,Pressure,Precipitation,Season,comp_0,comp_1,comp_2,comp_3,comp_4
2019-01-01,7.333333333333333,5.625,2.5499999999999994,988.3708333333334,0.09166666666666667,4,1.709406652816122,-1.0041300283137795,-0.4104417995284656,0.8990359030146171,-0.12412939750749813
2019-01-02,7.833333333333333,6.875,0.3791666666666668,983.7083333333334,0.19583333333333333,4,2.7187711706202498,-0.7696069389675143,-0.7388834353801658,1.2076122180719513,0.26498230323038374
2019-01-03,6.958333333333333,5.708333333333333,-2.6625,993.5208333333334,0.024999999999999998,4,1.501121483023759,-1.910966244755123,-0.20230091766375427,1.1128889059036216,0.04612188774545659
2019-01-04,7.583333333333333,4.25,-3.2250000000000014,995.8249999999999,0.016666666666666666,4,1.1758462131067164,-2.001402343299236,0.5740835284767304,0.6058614569142821,-0.33465763217290756
2019-01-05,7.791666666666667,5.166666666666667,0.7083333333333334,984.4333333333333,0.2041666666666667,4,2.189997506195025,-0.6037168151583732,0.01822219000482085,0.5686991088025024,0.1257008333787196
2019-01-06,7.875,4.0,-2.9541666666666657,992.3291666666668,0.016666666666666666,4,1.3575346139581899,-1.7771787780158037,0.5229422195086325,0.21807495177830827,-0.3281389565825434
2019-01-07,6.291666666666667,1.625,-5.745833333333334,998.4541666666665,0.0,4,0.018614037628990904,-2.1245705122546203,1.7453428616716156,-0.30151443075528855,-0.03383639806339122
2019-01-08,7.5,1.6666666666666667,-2.8166666666666664,978.5916666666667,0.16666666666666666,4,1.5308886820900247,-0.37134839544630827,1.212700642342536,-1.4869748217828636,0.40176199914281674
2019-01-09,7.833333333333333,1.5833333333333333,0.22499999999999998,973.7333333333331,0.07916666666666666,4,1.5648813335664473,-0.10223671526874682,0.6725779710768551,-2.0372425756125336,0.1561829524467875
2019-01-10,8.0,2.0416666666666665,-2.9124999999999996,985.8375,0.08333333333333333,4,1.2845138252817205,-1.0620295302821257,1.2225610772277469,-0.9774868386411131,-0.1489243810886723
2019-01-11,7.5,3.375,-5.0875,988.3499999999999,0.012499999999999999,4,1.3695671335533255,-1.6851402621292804,0.6334490534128452,-0.3788154730176247,0.05159298589983654
2019-01-12,7.625,5.583333333333333,0.7874999999999998,981.1333333333332,0.05000000000000001,4,2.1694237447936535,-0.8870467690407055,-0.7648995864104619,0.18483932640274456,0.12013770539587293
2019-01-13,7.791666666666667,5.541666666666667,2.141666666666667,969.7999999999997,0.15000000000000002,4,2.881784094073894,0.12562115548075622,-1.0600474939577151,-0.481747605987965,0.5712636888782903
2019-01-14,6.583333333333333,8.5,0.5041666666666665,966.0749999999999,0.24999999999999997,4,3.78019427848737,0.254835157248608,-2.239174689839523,0.7320762301472137,1.5831928753738793
2019-01-15,7.416666666666667,8.083333333333334,-0.6541666666666666,977.65,0.10416666666666667,4,3.1407455534734745,-0.881277599688915,-1.789821454089804,1.0686962553128538,0.6705526422398443
2019-01-16,7.416666666666667,5.833333333333333,2.2875,979.5791666666665,0.37916666666666665,4,2.7211060949333055,0.24687709913675043,-0.10485910323099887,0.8936336714007149,0.6408209806778111
2019-01-17,6.541666666666667,3.25,3.0499999999999994,976.1499999999997,0.0,4,1.2584556030993026,-0.31775175991462673,-0.3548846935923417,-1.1717482116501585,0.31840409654636204
2019-01-18,6.875,5.083333333333333,1.3125,984.2875,0.09166666666666667,4,1.6889529695151086,-0.8225339326413929,-0.37173708841007413,0.36114312500561113,0.2417856943873475
2019-01-19,2.25,1.4583333333333333,-3.229166666666666,991.9541666666665,0.0,4,-1.0204433386210576,-1.3910459289399624,1.0478686443098388,-0.5614270244378495,1.4410399809372334
2019-01-20,5.208333333333333,1.2083333333333333,-4.645833333333334,988.9791666666666,0.0,4,0.009027600057457731,-1.438726399490409,1.3207540694753837,-1.1144836996433245,0.6207808993294265
2019-01-21,6.708333333333333,0.75,-7.8208333333333355,992.9083333333333,0.0,4,0.2799383175964889,-1.938036425267941,1.9619975501395899,-1.1656362375806752,0.12268950286264661
2019-01-22,7.416666666666667,2.5416666666666665,-7.108333333333332,985.7125,0.0,4,1.3229023795322814,-1.6724532754777062,0.89385996219182,-0.9941890809057785,0.2439769601674502
2019-01-23,8.0,5.791666666666667,-5.154166666666668,977.35,0.0,4,2.73574733105549,-1.3627348361204397,-0.902889485807576,-0.26406898553150465,0.47265311278694905
2019-01-24,8.0,6.708333333333333,-6.041666666666668,980.6708333333335,0.0,4,2.865612549822753,-1.7002221947043998,-1.089316106968582,0.36059637845853626,0.45790285333865033
2019-01-25,7.916666666666667,3.6666666666666665,-5.420833333333333,982.9208333333335,0.025000000000000005,4,1.8875366766212736,-1.4247320429927002,0.3315439935935872,-0.6809483310366874,0.18653007412499406
2019-01-26,7.958333333333333,2.0833333333333335,-3.2624999999999997,977.8958333333335,0.008333333333333333,4,1.5821987164530462,-0.8760689293032052,0.6198901388674327,-1.7298438116659807,0.10480016904763148
2019-01-27,7.0,1.9583333333333333,0.6041666666666666,970.1624999999999,0.0,4,1.456061350991007,-0.10333772974428042,0.03340432826383384,-2.2558034517723016,0.47450658312253596
2019-01-28,7.083333333333333,1.7916666666666667,-0.09583333333333328,967.370833333333,0.24166666666666667,4,2.0041003838417137,0.6875909377824574,0.6776964059905934,-2.0613495520705536,0.9356106663698753
2019-01-29,5.5,2.2083333333333335,-0.17083333333333325,975.2125000000001,0.0,4,0.8601802184498337,-0.40969136758062347,0.0761834549213467,-1.6807446268654178,0.8527523920404205
2019-01-30,6.541666666666667,2.4583333333333335,-0.2833333333333334,974.7374999999998,0.0,4,1.269410056295356,-0.4547111475089209,0.042910541103624716,-1.6810522098005765,0.5384824575731447
2019-01-31,4.541666666666667,1.125,-0.12499999999999993,974.7125000000001,0.0,4,0.2957180917307405,-0.24640959830016185,0.4209383998043301,-2.1138918339692103,1.1260705476003627
2019-02-01,4.666666666666667,3.2916666666666665,0.33750000000000013,973.5958333333334,0.004166666666666667,4,0.9795664062948539,-0.3319007036846711,-0.5371325354031393,-1.2754034811902157,1.249710428200737
2019-02-02,6.083333333333333,3.25,6.9750000000000005,971.5916666666667,0.0,4,1.1652502105474054,0.2814154737072818,-0.7751524656059701,-1.414562023558876,0.404872827901646
2019-02-03,7.458333333333333,3.0416666666666665,3.308333333333333,978.5041666666666,0.0625,4,1.4426683771363553,-0.2615995637179532,0.09014612794605133,-1.0034669478476892,-0.03326386306183829
2019-02-04,7.541666666666667,4.0,0.4083333333333332,997.1833333333335,0.07083333333333333,4,0.9381580236086691,-1.5876774351590488,0.7454245305582411,0.7917663327255475,-0.5508668959238472
2019-02-05,2.6666666666666665,2.25,0.041666666666666595,998.9708333333332,0.0,4,-1.1895086759460043,-1.5793143157462097,0.9612532022066406,0.350849002321437,0.8559646394756895
2019-02-06,4.416666666666667,2.0,-0.4416666666666667,999.066666666667,0.0,4,-0.7204948711098987,-1.6689736550385852,1.2413692946231238,0.13038886068254382,0.26601353385076587
2019-02-07,3.7083333333333335,1.2083333333333333,-0.7624999999999998,990.0333333333332,0.0,4,-0.677456957702362,-1.108879686245701,1.085244528942993,-0.8593851144328486,0.8411061284471383
2019-02-08,3.625,1.7083333333333333,0.10833333333333355,990.6333333333333,0.0,4,-0.6349455800287418,-1.1085987565326292,0.8625698079736523,-0.57944198721529,0.8225984784769433
2019-02-09,4.458333333333333,1.7083333333333333,0.6083333333333337,985.8208333333332,0.0,4,-0.16635889271965287,-0.8358605102129176,0.6801802885233742,-0.9932694134285682,0.6982380817429171
2019-02-10,4.791666666666667,1.9166666666666667,4.454166666666667,980.0291666666667,0.0,4,0.10063693942887254,-0.2246315677911743,0.1842494581223753,-1.2955469800761232,0.581867784601718
2019-02-11,7.166666666666667,5.5,3.966666666666667,976.1750000000001,0.11666666666666665,4,2.217880912167983,-0.13271101693712284,-0.9533881435430671,-0.0011777218536102021,0.36012696828918006
2019-02-12,6.625,6.208333333333333,1.3333333333333333,992.0625,0.016666666666666666,4,1.4101105110745005,-1.546942709083429,-0.6964961723842119,1.2957353594302503,-0.018168753088442954
2019-02-13,7.458333333333333,6.083333333333333,1.7708333333333333,1001.0708333333336,0.0,4,1.1166325486143336,-2.066282623350188,-0.19812641767240957,1.856517013604892,-0.7279761288865492
2019-02-14,6.666666666666667,4.166666666666667,5.225,1004.2166666666667,0.0,4,0.01959895827906925,-1.7426237274381686,0.5494399090298098,1.4092674053018408,-0.936091407820952
2019-02-15,5.833333333333333,2.5833333333333335,4.716666666666668,1003.6500000000002,0.004166666666666667,4,-0.6105397224735392,-1.5713056985944274,1.1452308300973744,0.7494325290824013,-0.6947159435645508
2019-02-16,0.875,2.375,4.104166666666667,999.7541666666666,0.0,4,-1.922659611590716,-1.219693645210353,0.6277639561608511,0.6602320039851417,1.1840957965488264
2019-02-17,1.25,1.875,4.508333333333334,996.6124999999998,0.0,4,-1.8104554549668077,-0.9842214971179608,0.7003606772607243,0.19145001603635697,1.1222741984633047
2019-02-18,2.1666666666666665,1.0416666666666667,4.120833333333333,993.3916666666669,0.0,4,-1.5881784051356642,-0.8025438690031113,0.9875576110089985,-0.47478909336842157,0.9067027060876025
2019-02-19,1.9583333333333333,2.75,4.670833333333333,988.3250000000002,0.0,4,-0.9416151682240181,-0.624700713102714,-0.014700652483006199,-0.11898293296010948,1.2616823611050751
2019-02-20,6.708333333333333,4.833333333333333,5.445833333333334,991.6791666666664,0.024999999999999998,4,0.8860902516069653,-1.0327749653394158,-0.27528794400614853,0.779692378766789,-0.3787581715754308
2019-02-21,7.625,5.625,5.95,994.0083333333336,0.0625,4,1.2983550942887772,-1.1143581923082007,-0.330053363476363,1.3214705482727598,-0.7136390381819472
2019-02-22,3.5833333333333335,5.583333333333333,-0.04583333333333369,1001.3833333333331,0.19583333333333333,4,0.2152981256178868,-1.4916171538008802,0.3120759478851909,2.28696549917084,0.9515688917285067
2019-02-23,3.625,2.0,-3.7874999999999996,1013.3958333333331,0.0,4,-1.5238886832897907,-2.702552460494426,2.005575136227111,1.2167460776127104,0.1768959396377545
2019-02-24,7.083333333333333,3.75,-0.5416666666666669,1008.4041666666667,0.0,4,0.09142333770085133,-2.439984992849557,1.1971347144624154,1.4136255574829155,-0.901792509155495
2019-02-25,5.666666666666667,4.458333333333333,5.429166666666667,1003.6500000000001,0.0,4,-0.17733482176529425,-1.6829671406275306,0.3050592221778272,1.5572509838973925,-0.5636550237697298
2019-02-26,4.25,4.791666666666667,6.550000000000001,997.5916666666666,0.0,4,-0.25131197770370084,-1.2351040410793264,-0.29705918077053994,1.3455398499202655,0.11661199594931765
2019-02-27,2.0833333333333335,3.9583333333333335,3.7833333333333337,995.5333333333333,0.0,4,-0.890815486066163,-1.20389977128578,-0.12335074128899527,0.9197599538647218,1.0668290055179013
2019-02-28,3.0833333333333335,6.708333333333333,9.020833333333332,979.9375,0.0,4,0.7162933929090849,-0.19272417398518296,-2.159532809394568,0.9211302894025041,1.197581805567999
2019-03-01,5.125,3.9166666666666665,4.1125,980.6625000000003,0.0,1,0.742748714502203,-0.47850356328199334,-0.5799566679706695,-0.43086336998122526,0.5984885832848733
2019-03-02,4.875,1.9583333333333333,0.5333333333333333,986.8291666666668,0.0,1,-0.02026820644472615,-0.9348361151345885,0.663563469489996,-0.838503048217391,0.5362230735818833
2019-03-03,6.75,3.1666666666666665,5.6125,983.016666666667,0.0,1,0.8246618422319402,-0.47261662874925414,-0.07164849653729335,-0.6410818016221715,-0.20195151018103574
2019-03-04,6.75,4.208333333333333,10.570833333333335,972.3291666666669,0.0,1,1.4208508460354736,0.4376211580352977,-1.2286264147686679,-0.9245046067906618,-0.022632663443056065
2019-03-05,6.0,7.708333333333333,6.020833333333333,976.466666666667,0.029166666666666664,1,2.2315194578302338,-0.37508679999905764,-2.292362025199754,0.8888995907770578,0.639753882006543
2019-03-06,4.833333333333333,3.8333333333333335,5.708333333333333,985.4708333333333,0.13333333333333333,1,0.5288885029264496,-0.20607201092545524,-0.02863509294705309,0.22962567607688425,0.5846743274408147
2019-03-07,5.875,3.4166666666666665,8.958333333333332,976.6208333333333,0.0,1,0.7986838276170287,0.17032869434145245,-0.6985685327080209,-0.9044229776021903,0.15602752487974927
2019-03-08,4.666666666666667,6.666666666666667,9.983333333333334,982.7666666666669,0.016666666666666666,1,1.0125760227846607,-0.27247945352487435,-1.8600850790138717,1.0728154947625888,0.4984120434594532
2019-03-09,6.25,5.916666666666667,7.116666666666666,983.5375,0.0,1,1.3454180322711426,-0.5985919882659336,-1.3021635531024103,0.622002923738098,0.035851813660406594
2019-03-10,6.541666666666667,7.833333333333333,6.645833333333335,976.716666666667,0.2416666666666667,1,2.731370636398048,0.23755214737389396,-1.7177281291979567,1.3771349379579132,0.7130970468585877
2019-03-11,6.416666666666667,8.625,3.9458333333333333,980.6708333333332,0.1625,1,2.714954394525737,-0.49813996963781537,-1.9794551971874637,1.8062276982711487,0.7125987918775512
2019-03-12,4.291666666666667,4.375,2.141666666666667,989.2708333333335,0.020833333333333332,1,0.31384917842123916,-1.0642189381389515,-0.28713749732415345,0.4820614605821612,0.7255515709972347
2019-03-13,6.375,2.5416666666666665,3.241666666666667,981.3249999999998,0.0,1,0.738562313209643,-0.5131795081108073,0.1713988918112569,-1.0581658674238723,0.10683908543218204
2019-03-14,6.291666666666667,4.083333333333333,5.237499999999999,976.4291666666667,0.04583333333333334,1,1.3722836304513342,-0.08090253438810295,-0.6725052021604286,-0.6441743171082582,0.37203033041325223
2019-03-15,7.083333333333333,6.041666666666667,6.3500000000000005,972.7750000000001,0.075,1,2.334794874837301,0.09146285016056019,-1.5656942136967027,-0.06714786899121489,0.3484900218085851
2019-03-16,7.416666666666667,8.083333333333334,7.004166666666666,977.0374999999999,0.125,1,2.8376248005482454,-0.13611386925584118,-2.0714928025676467,1.217332842408834,0.22784973584831603
2019-03-17,4.375,2.375,11.095833333333331,977.0583333333335,0.004166666666666667,1,-0.05670835273924273,0.48937755916934633,-0.4454927433764357,-1.1626847823896078,0.4504264400854381
2019-03-18,6.791666666666667,4.416666666666667,6.125,985.3083333333335,0.06666666666666667,1,1.1538072999340958,-0.4765199154297447,-0.3146889477683443,0.2079878065944984,-0.1633524967567512
2019-03-19,3.0,2.875,3.3958333333333326,995.6083333333335,0.0,1,-0.9060175121337654,-1.178949662811286,0.42890118657802334,0.4014881514247387,0.7015214566373837
2019-03-20,1.4166666666666667,1.7083333333333333,2.4708333333333337,1003.5458333333331,0.0,1,-2.062121381291449,-1.5257543557772055,1.204370309356739,0.6030045762224712,0.9064350333713334
2019-03-21,6.0,2.7083333333333335,4.816666666666667,1004.6666666666666,0.0,1,-0.5893618212634474,-1.6471945470256735,1.141056511725751,0.8630583218299639,-0.7969281004864
2019-03-22,7.125,2.0833333333333335,8.987500000000002,1003.1166666666664,0.0,1,-0.5510901389389082,-1.1941021946716217,1.2557449548618562,0.49077494538648114,-1.4331977682546753
2019-03-23,2.9166666666666665,1.7916666666666667,8.191666666666666,997.9458333333332,0.0,1,-1.5829623471682894,-0.7976917500386496,0.7949963247733078,0.22499265173589095,0.25182752813312415
2019-03-24,6.083333333333333,2.4166666666666665,9.070833333333331,992.9458333333333,0.0,1,-0.254472295334339,-0.6253840145283032,0.5279431568836789,-0.0820817687949174,-0.6484403543617586
2019-03-25,7.125,3.875,5.7749999999999995,984.5208333333335,0.0375,1,1.1109316858791436,-0.5108336216909354,-0.16461166568919644,-0.16987831046154683,-0.30106968974398046
2019-03-26,7.083333333333333,6.375,4.841666666666668,991.2416666666664,0.020833333333333332,1,1.4728386492471401,-1.2235148115441987,-0.8970387644458838,1.3520217274662443,-0.35292553962121365
2019-03-27,1.0,3.375,3.391666666666667,998.7791666666666,0.0,1,-1.5222525504414883,-1.321094393523956,0.2011480906867452,0.9851048022697054,1.2939559968064267
2019-03-28,5.625,2.625,5.483333333333334,1001.3041666666662,0.016666666666666666,1,-0.5580245714618002,-1.3389491829519304,0.9995165755633534,0.6410976015883076,-0.5578075326605885
2019-03-29,5.5,2.375,5.762499999999999,1002.3874999999999,0.0,1,-0.7607556562929967,-1.3944678105536352,1.0882925661130036,0.5981025872455443,-0.617162881114228
2019-03-30,2.7083333333333335,0.625,8.429166666666667,995.5333333333334,0.0,1,-1.8595798343894034,-0.5348871173640788,1.1386382651770388,-0.4348911262683494,0.3268260875332444
2019-03-31,2.0,2.9583333333333335,10.520833333333334,990.8458333333334,0.0,1,-1.2805346503055077,-0.28312477605351716,-0.21254516691128952,0.2768415834820346,0.7800854982997671
2019-04-01,1.7916666666666667,5.541666666666667,6.754166666666667,996.2458333333334,0.0,1,-0.7143100438631401,-1.1193205015661076,-0.8972923749500489,1.7209507094434977,1.0518180417610146
2019-04-02,0.7083333333333334,5.708333333333333,7.249999999999999,990.475,0.0,1,-0.7202785364684651,-0.7379845539365023,-1.3615204604624112,1.427074288956843,1.6354367563159486
2019-04-03,4.416666666666667,4.291666666666667,10.295833333333333,982.4041666666667,0.0,1,0.25092646455425555,-0.05296380175216363,-0.9637994955735708,0.03031686654369547,0.3953098929122459
2019-04-04,4.583333333333333,3.5,12.199999999999998,978.4458333333332,0.0,1,0.18909211116843516,0.3884255506068212,-0.8875023827776869,-0.5810689099909254,0.3209950581187802
2019-04-05,3.7916666666666665,3.5,13.458333333333334,978.8208333333336,0.0,1,-0.12594911092191857,0.5049317854640029,-0.9885916175297411,-0.47616344827506546,0.4959360959700428
2019-04-06,6.583333333333333,3.7083333333333335,9.220833333333333,979.5999999999999,0.2833333333333333,1,1.3888180156340861,0.784266518322009,0.16589216810273907,-0.00766477002611825,0.19731019427185922
2019-04-07,4.291666666666667,2.2083333333333335,8.783333333333333,979.6750000000001,0.07083333333333333,1,-0.041214375469010946,0.357758468556064,0.024181731998992474,-0.9349207076068332,0.6069381779400472
2019-04-08,1.8333333333333333,2.3333333333333335,10.6875,979.9291666666664,0.0,1,-0.9574797815045076,0.38568143950075034,-0.5030440926385733,-0.8125827920679164,1.2247912033007091
2019-04-09,3.9166666666666665,3.5416666666666665,11.770833333333334,980.8041666666667,0.0,1,-0.09686393189460475,0.24504072619738962,-0.8304336130637051,-0.34773128168057377,0.48534167659355604
2019-04-10,5.916666666666667,5.25,6.662499999999998,984.9250000000001,0.0,1,1.0112922492604592,-0.6408654945610905,-0.9658526608870479,0.45970816611798876,0.078967875569634
2019-04-11,8.0,3.375,4.291666666666667,989.5708333333337,0.0,1,0.9847954205053039,-1.00638763207451,0.3214290900935786,-0.15584357365474621,-0.7956334309789737
2019-04-12,8.0,3.5416666666666665,2.733333333333333,991.9416666666666,0.13333333333333333,1,1.2031750280450664,-0.9035561316688197,0.8023461155498188,0.3410112901813679,-0.5897593298061382
2019-04-13,7.916666666666667,2.625,3.6791666666666667,990.9041666666667,0.09999999999999999,1,0.8752155520887659,-0.7767621052866545,0.9972291711209904,-0.17031145889190838,-0.689583090778118
2019-04-14,5.083333333333333,4.958333333333333,7.516666666666668,991.4208333333336,0.0,1,0.31048614798972585,-0.8636622971736007,-0.6342310086524743,0.9068978676026483,0.02795647633777257
2019-04-15,0.5416666666666666,3.5,6.199999999999999,995.1958333333336,0.0,1,-1.5764315180115656,-0.8811517817277561,-0.178829489626622,0.8477766236080718,1.4219619204173517
2019-04-16,2.3333333333333335,4.125,6.858333333333333,994.5916666666667,0.0,1,-0.8698636359767837,-0.914892106683447,-0.34186057713764956,0.9629208801904556,0.8306601152224623
2019-04-17,5.375,1.2916666666666667,8.7625,996.5625,0.0,1,-0.9485735369779456,-0.7214709623632954,1.1263687338746897,-0.23934350086486528,-0.6067901385954354
2019-04-18,0.9166666666666666,3.1666666666666665,10.379166666666665,1000.870833333333,0.0,1,-2.047625720747163,-0.8175364126021499,0.10008420438498218,1.202769970808073,0.7707571307266703
2019-04-19,0.0,2.1666666666666665,11.708333333333336,1001.7166666666666,0.0,1,-2.7065759711959756,-0.6269370975017632,0.42705948038246183,0.9312270625164192,0.8978124428150578
2019-04-20,2.25,2.625,12.175000000000002,998.6875000000003,0.0,1,-1.7776935826153932,-0.5476652666817573,0.26320543310116845,0.7561704920994058,0.2482459445009961
2019-04-21,1.7083333333333333,2.3333333333333335,10.85,992.6875,0.0,1,-1.6513940657817805,-0.2885681075877068,0.10029775155378909,0.1800081773777367,0.7425496327994532
2019-04-22,4.0,5.708333333333333,10.800000000000002,988.9708333333334,0.012500000000000002,1,0.18493121703755624,-0.44142657037409627,-1.2591554816031858,1.19607846351935,0.3536805081869508
2019-04-23,4.5,7.0,12.570833333333333,987.8541666666669,0.0,1,0.6457627690178982,-0.39902864297769314,-1.917862654094485,1.6327586893982915,0.1812602712819505
2019-04-24,5.166666666666667,4.375,14.245833333333332,986.6791666666668,0.0,1,0.08990051574326044,0.016045510918641197,-0.8858351490975237,0.4248017786428495,-0.2852654111650739
2019-04-25,2.7083333333333335,2.9166666666666665,18.212500000000002,985.8666666666668,0.0,1,-1.1981035564255453,0.6199337640258143,-0.6875401467912156,-0.015911471364563643,0.23586750573247084
2019-04-26,5.291666666666667,2.5833333333333335,19.208333333333332,982.1583333333333,0.0,1,-0.3821545939684276,0.8391184337972071,-0.5454949297984601,-0.5882912269635863,-0.5882550470986816
2019-04-27,7.666666666666667,4.333333333333333,12.433333333333332,983.3625000000001,0.012499999999999999,1,1.0980556488220126,-0.01264144043821888,-0.7054953590701646,-0.019177508124724,-0.877008315649431
2019-04-28,8.0,4.125,9.825,985.0749999999999,1.0041666666666667,1,2.7947506570880307,2.4984024926673607,2.368354347766298,1.99813570643016,0.5017678914063867
2019-04-29,8.0,3.0416666666666665,10.025,983.1708333333335,0.8500000000000001,1,2.327875581669742,2.2767544542267184,2.290884598644326,1.080132914374922,0.2740557932479897
2019-04-30,7.5,2.75,11.216666666666667,981.8291666666664,0.5625,1,1.6396969481680466,1.678179339953047,1.453584480627959,0.3163122726348339,-0.005056354811697875
2019-05-01,3.25,4.333333333333333,12.183333333333335,979.8249999999999,0.0,1,-0.044004878644701866,0.28790207759271236,-1.2839331081785723,-0.037717913360533525,0.7800882808294703
